shipping_id,order_id,shipping_date,return_date,shipping_provider,delivery_status
18187,18187,2022-07-12,,UPS,Returned
18188,18188,2022-08-19,,DHL,Returned
18189,18189,2022-04-01,,UPS,In Transit
18190,18190,2022-05-23,,USPS,In Transit
18191,18191,2023-12-02,,DHL,In Transit
18192,18192,2023-02-08,,DHL,Returned
18193,18193,2022-11-20,,FedEx,In Transit
18194,18194,2022-07-21,2023-09-25,USPS,Delivered
18195,18195,2022-06-13,,UPS,Delivered
18196,18196,2023-04-16,2023-06-22,UPS,In Transit
18197,18197,2022-09-02,,DHL,Delivered
18198,18198,2022-11-19,,FedEx,Delivered
18199,18199,2023-12-14,,FedEx,Delivered
18200,18200,2023-11-20,,USPS,In Transit
18201,18201,2023-12-30,,USPS,Delivered
18202,18202,2022-12-06,,USPS,Delivered
18203,18203,2022-05-03,,DHL,Returned
18204,18204,2022-10-20,,USPS,In Transit
18205,18205,2023-10-02,,FedEx,Returned
18206,18206,2023-04-08,,USPS,Returned
18207,18207,2022-06-10,,FedEx,In Transit
18208,18208,2022-09-27,,USPS,Delivered
18209,18209,2023-09-02,,USPS,Returned
18210,18210,2023-12-09,,DHL,Delivered
18211,18211,2022-02-25,,FedEx,Delivered
18212,18212,2022-07-13,,DHL,Delivered
18213,18213,2022-05-25,,FedEx,In Transit
18214,18214,2022-05-13,,USPS,Returned
18215,18215,2022-09-10,,DHL,Returned
18216,18216,2022-10-03,,USPS,In Transit
18217,18217,2023-05-10,,USPS,Delivered
18218,18218,2023-05-15,,UPS,Delivered
18219,18219,2022-03-19,,FedEx,Delivered
18220,18220,2022-10-28,,FedEx,In Transit
18221,18221,2023-03-12,2023-09-22,FedEx,Returned
18222,18222,2023-09-21,,FedEx,Returned
18223,18223,2022-12-05,,FedEx,In Transit
18224,18224,2022-02-05,,DHL,Returned
18225,18225,2023-08-24,,FedEx,Returned
18226,18226,2022-09-07,,DHL,In Transit
18227,18227,2023-12-30,,UPS,Returned
18228,18228,2023-01-02,,UPS,Delivered
18229,18229,2022-11-19,2023-05-10,DHL,Delivered
18230,18230,2023-01-13,,UPS,In Transit
18231,18231,2022-12-20,,DHL,Delivered
18232,18232,2023-12-14,,FedEx,Delivered
18233,18233,2023-04-09,,DHL,Delivered
18234,18234,2022-02-13,,UPS,Returned
18235,18235,2022-06-03,,DHL,Returned
18236,18236,2022-02-08,,UPS,Delivered
18237,18237,2022-02-12,,USPS,Delivered
18238,18238,2023-02-26,,DHL,In Transit
18239,18239,2022-04-28,,USPS,Delivered
18240,18240,2023-04-28,2023-12-31,UPS,In Transit
18241,18241,2022-09-16,,FedEx,Delivered
18242,18242,2022-03-18,,DHL,Returned
18243,18243,2022-07-20,,FedEx,In Transit
18244,18244,2023-03-06,,FedEx,Delivered
18245,18245,2022-11-14,2023-01-08,FedEx,In Transit
18246,18246,2022-09-30,,UPS,Delivered
18247,18247,2023-01-06,2023-09-08,UPS,Returned
18248,18248,2023-08-02,,USPS,In Transit
18249,18249,2022-10-09,,USPS,In Transit
18250,18250,2023-04-28,,USPS,Returned
18251,18251,2023-02-07,,FedEx,Delivered
18252,18252,2022-04-25,,USPS,Returned
18253,18253,2022-06-14,,DHL,Returned
18254,18254,2022-04-22,,UPS,In Transit
18255,18255,2023-07-20,,USPS,Delivered
18256,18256,2023-08-02,,UPS,In Transit
18257,18257,2022-09-14,,FedEx,In Transit
18258,18258,2023-11-11,,UPS,In Transit
18259,18259,2023-09-05,,DHL,In Transit
18260,18260,2022-04-07,,UPS,Returned
18261,18261,2023-10-14,,UPS,Delivered
18262,18262,2022-06-02,,DHL,Returned
18263,18263,2023-05-06,,DHL,In Transit
18264,18264,2023-11-26,2024-01-14,USPS,In Transit
18265,18265,2022-01-16,,UPS,In Transit
18266,18266,2023-03-06,,USPS,Returned
18267,18267,2022-11-30,,USPS,Returned
18268,18268,2022-02-01,,DHL,Delivered
18269,18269,2023-03-26,,UPS,Delivered
18270,18270,2023-02-20,,DHL,In Transit
18271,18271,2022-04-17,,FedEx,Returned
18272,18272,2022-06-08,,UPS,Returned
18273,18273,2022-06-23,,FedEx,In Transit
18274,18274,2022-06-04,,UPS,In Transit
18275,18275,2023-07-10,,USPS,In Transit
18276,18276,2023-10-28,2023-11-01,DHL,In Transit
18277,18277,2022-09-01,,FedEx,Returned
18278,18278,2023-11-04,,UPS,In Transit
18279,18279,2023-12-30,,USPS,Delivered
18280,18280,2023-10-11,,DHL,In Transit
18281,18281,2022-01-29,,DHL,In Transit
18282,18282,2023-01-10,,FedEx,In Transit
18283,18283,2023-02-01,,USPS,Delivered
18284,18284,2022-11-01,,UPS,Returned
18285,18285,2022-10-19,,FedEx,Delivered
18286,18286,2023-03-07,,UPS,Delivered
18287,18287,2023-07-26,,USPS,Returned
18288,18288,2023-12-14,,DHL,Delivered
18289,18289,2022-12-29,,DHL,Returned
18290,18290,2022-09-13,,DHL,In Transit
18291,18291,2023-11-20,,UPS,Returned
18292,18292,2022-01-06,,UPS,Delivered
18293,18293,2022-09-21,,DHL,In Transit
18294,18294,2023-01-16,2023-12-30,UPS,Delivered
18295,18295,2023-01-15,,UPS,In Transit
18296,18296,2022-11-29,,DHL,Delivered
18297,18297,2022-12-16,,DHL,In Transit
18298,18298,2023-08-19,,UPS,In Transit
18299,18299,2022-12-08,,UPS,Delivered
18300,18300,2022-02-23,,USPS,Delivered
18301,18301,2022-05-11,,FedEx,In Transit
18302,18302,2023-02-23,,UPS,Delivered
18303,18303,2022-08-07,,USPS,Delivered
18304,18304,2023-12-25,2023-05-20,USPS,In Transit
18305,18305,2022-12-08,,FedEx,Returned
18306,18306,2023-03-16,,USPS,In Transit
18307,18307,2022-01-08,,USPS,Returned
18308,18308,2023-05-28,,UPS,Delivered
18309,18309,2023-05-27,,FedEx,Returned
18310,18310,2023-05-15,,FedEx,Delivered
18311,18311,2023-07-07,,USPS,In Transit
18312,18312,2023-09-14,,USPS,In Transit
18313,18313,2023-11-21,,DHL,In Transit
18314,18314,2022-11-17,,UPS,Delivered
18315,18315,2022-08-11,,USPS,Delivered
18316,18316,2022-08-27,,DHL,Delivered
18317,18317,2023-10-25,,DHL,In Transit
18318,18318,2022-05-22,,UPS,Delivered
18319,18319,2023-05-16,,DHL,Returned
18320,18320,2023-02-25,,USPS,In Transit
18321,18321,2022-07-17,,DHL,Delivered
18322,18322,2023-08-15,,DHL,Delivered
18323,18323,2023-09-09,2023-08-09,USPS,Returned
18324,18324,2022-03-06,,DHL,In Transit
18325,18325,2022-09-28,,FedEx,Returned
18326,18326,2023-11-27,,UPS,Delivered
18327,18327,2023-02-26,2024-01-16,USPS,Delivered
18328,18328,2022-02-07,,UPS,Returned
18329,18329,2022-01-31,,USPS,In Transit
18330,18330,2023-06-18,,DHL,Delivered
18331,18331,2022-07-03,,UPS,Returned
18332,18332,2023-12-13,,USPS,In Transit
18333,18333,2022-09-09,,FedEx,Delivered
18334,18334,2023-02-15,,USPS,Returned
18335,18335,2023-08-04,,DHL,Returned
18336,18336,2023-01-23,,DHL,In Transit
18337,18337,2023-11-09,,DHL,Delivered
18338,18338,2022-05-27,2023-04-26,FedEx,In Transit
18339,18339,2023-03-12,,UPS,In Transit
18340,18340,2023-08-01,,FedEx,Delivered
18341,18341,2022-01-19,,UPS,Delivered
18342,18342,2022-07-09,,USPS,In Transit
18343,18343,2023-12-05,2023-05-23,FedEx,In Transit
18344,18344,2022-07-09,,FedEx,Delivered
18345,18345,2022-06-04,2023-03-28,USPS,Returned
18346,18346,2022-03-06,2023-05-04,DHL,Returned
18347,18347,2023-08-02,,DHL,Delivered
18348,18348,2023-04-01,,USPS,Returned
18349,18349,2023-01-20,,DHL,Returned
18350,18350,2022-12-13,,USPS,In Transit
18351,18351,2023-11-25,,FedEx,In Transit
18352,18352,2022-01-25,,FedEx,In Transit
18353,18353,2023-02-16,,UPS,Returned
18354,18354,2022-04-18,,FedEx,In Transit
18355,18355,2023-04-15,,UPS,Returned
18356,18356,2023-09-14,,DHL,Returned
18357,18357,2022-02-09,,USPS,In Transit
18358,18358,2023-03-20,,DHL,Delivered
18359,18359,2023-10-22,,USPS,Returned
18360,18360,2023-04-20,,USPS,Returned
18361,18361,2022-01-26,,FedEx,Delivered
18362,18362,2022-03-11,,UPS,In Transit
18363,18363,2022-12-16,,UPS,Returned
18364,18364,2023-11-27,,DHL,Delivered
18365,18365,2022-04-22,,FedEx,Delivered
18366,18366,2022-06-27,,UPS,Delivered
18367,18367,2022-02-10,,UPS,In Transit
18368,18368,2022-02-28,,UPS,Delivered
18369,18369,2022-08-02,,DHL,In Transit
18370,18370,2023-08-23,,FedEx,Delivered
18371,18371,2022-08-03,,UPS,Returned
18372,18372,2022-09-17,,FedEx,Returned
18373,18373,2022-11-14,,UPS,Delivered
18374,18374,2023-09-20,,DHL,Returned
18375,18375,2022-02-04,,FedEx,In Transit
18376,18376,2023-04-15,,UPS,Delivered
18377,18377,2023-03-24,,DHL,Returned
18378,18378,2023-09-07,,DHL,Delivered
18379,18379,2023-05-04,,DHL,Returned
18380,18380,2022-06-18,,UPS,In Transit
18381,18381,2022-04-29,,DHL,Delivered
18382,18382,2023-01-28,,USPS,Returned
18383,18383,2022-07-07,,DHL,Delivered
18384,18384,2022-03-18,,USPS,Returned
18385,18385,2023-07-20,2023-11-01,DHL,Delivered
18386,18386,2023-10-28,,DHL,In Transit
18387,18387,2022-07-19,,DHL,In Transit
18388,18388,2023-12-05,,UPS,Returned
18389,18389,2022-09-02,,FedEx,In Transit
18390,18390,2023-12-05,,UPS,In Transit
18391,18391,2022-08-26,,UPS,In Transit
18392,18392,2023-08-27,,UPS,Delivered
18393,18393,2023-10-14,2023-08-30,FedEx,Delivered
18394,18394,2022-03-17,,FedEx,Returned
18395,18395,2023-09-04,2023-11-14,DHL,In Transit
18396,18396,2022-06-12,2024-01-05,FedEx,In Transit
18397,18397,2023-08-16,,UPS,Returned
18398,18398,2023-01-23,,USPS,Returned
18399,18399,2023-10-28,,DHL,Delivered
18400,18400,2023-09-18,,USPS,In Transit
18401,18401,2022-06-01,,USPS,In Transit
18402,18402,2022-04-27,,USPS,In Transit
18403,18403,2022-01-04,,FedEx,Delivered
18404,18404,2022-12-13,,UPS,Delivered
18405,18405,2022-08-19,,DHL,Delivered
18406,18406,2022-01-27,,DHL,In Transit
18407,18407,2023-05-08,2023-01-10,DHL,Returned
18408,18408,2022-03-30,,USPS,Delivered
18409,18409,2022-06-14,,UPS,In Transit
18410,18410,2022-06-28,2023-01-21,DHL,Delivered
18411,18411,2023-03-05,,UPS,Returned
18412,18412,2022-02-14,,FedEx,In Transit
18413,18413,2022-02-27,,DHL,Delivered
18414,18414,2023-07-28,,FedEx,In Transit
18415,18415,2022-05-10,,DHL,Returned
18416,18416,2022-05-30,,USPS,Returned
18417,18417,2023-06-09,,DHL,Returned
18418,18418,2022-08-28,2024-01-07,DHL,Returned
18419,18419,2023-11-01,,UPS,In Transit
18420,18420,2023-04-21,2023-09-27,USPS,Delivered
18421,18421,2023-04-02,2023-08-21,USPS,Returned
18422,18422,2022-10-15,,FedEx,In Transit
18423,18423,2022-07-07,,DHL,Returned
18424,18424,2023-04-11,,DHL,Returned
18425,18425,2022-02-26,,UPS,In Transit
18426,18426,2022-11-21,2023-01-29,DHL,In Transit
18427,18427,2022-10-21,,UPS,In Transit
18428,18428,2023-09-29,,USPS,Returned
18429,18429,2023-07-29,2023-08-07,DHL,Returned
18430,18430,2022-11-29,,FedEx,Delivered
18431,18431,2023-05-19,,UPS,Returned
18432,18432,2023-07-10,,USPS,Delivered
18433,18433,2023-07-04,,UPS,Returned
18434,18434,2023-04-02,,DHL,Delivered
18435,18435,2022-06-21,,USPS,Delivered
18436,18436,2023-07-16,,USPS,Delivered
18437,18437,2022-05-30,,FedEx,In Transit
18438,18438,2022-03-06,,USPS,In Transit
18439,18439,2023-02-15,,DHL,Delivered
18440,18440,2022-07-19,,UPS,In Transit
18441,18441,2022-06-05,,USPS,Returned
18442,18442,2022-06-13,2023-02-28,DHL,In Transit
18443,18443,2023-12-12,,FedEx,In Transit
18444,18444,2023-11-09,,UPS,Returned
18445,18445,2023-06-16,,FedEx,Returned
18446,18446,2023-12-13,,FedEx,Delivered
18447,18447,2022-01-28,,USPS,In Transit
18448,18448,2022-03-24,,UPS,Returned
18449,18449,2022-06-22,,USPS,Returned
18450,18450,2023-03-09,,FedEx,In Transit
18451,18451,2023-08-15,,DHL,In Transit
18452,18452,2023-07-22,,UPS,Delivered
18453,18453,2022-02-25,,FedEx,In Transit
18454,18454,2022-10-27,,USPS,Returned
18455,18455,2022-09-23,,FedEx,In Transit
18456,18456,2023-03-03,,USPS,Delivered
18457,18457,2023-12-23,,DHL,In Transit
18458,18458,2023-03-07,,DHL,In Transit
18459,18459,2023-01-11,,USPS,In Transit
18460,18460,2023-06-01,,DHL,Returned
18461,18461,2023-08-18,,DHL,Returned
18462,18462,2022-11-29,,USPS,Returned
18463,18463,2022-05-22,,USPS,Returned
18464,18464,2022-10-06,,USPS,Delivered
18465,18465,2023-05-19,,FedEx,Returned
18466,18466,2023-02-24,,FedEx,Returned
18467,18467,2022-01-15,,FedEx,Delivered
18468,18468,2023-08-06,,USPS,Returned
18469,18469,2023-03-04,,UPS,Returned
18470,18470,2023-12-12,,USPS,Returned
18471,18471,2022-01-21,,FedEx,In Transit
18472,18472,2023-10-26,,UPS,Delivered
18473,18473,2023-03-14,,FedEx,Returned
18474,18474,2022-09-30,,DHL,Delivered
18475,18475,2023-03-28,,FedEx,Returned
18476,18476,2022-06-10,,UPS,In Transit
18477,18477,2023-12-14,,DHL,Returned
18478,18478,2023-10-06,,FedEx,Returned
18479,18479,2022-09-22,,USPS,In Transit
18480,18480,2022-12-18,,UPS,In Transit
18481,18481,2022-07-02,,USPS,Delivered
18482,18482,2023-01-07,,USPS,Delivered
18483,18483,2023-04-19,,FedEx,Returned
18484,18484,2022-08-12,,DHL,Returned
18485,18485,2023-04-10,,UPS,In Transit
18486,18486,2023-07-19,2023-09-07,DHL,Returned
18487,18487,2023-04-23,,UPS,Delivered
18488,18488,2023-12-14,,DHL,In Transit
18489,18489,2022-09-15,,UPS,In Transit
18490,18490,2023-04-27,,UPS,In Transit
18491,18491,2023-05-23,,FedEx,Returned
18492,18492,2023-07-16,,DHL,Delivered
18493,18493,2023-07-05,,FedEx,In Transit
18494,18494,2022-09-26,,DHL,Delivered
18495,18495,2022-01-16,,USPS,In Transit
18496,18496,2023-03-30,,DHL,In Transit
18497,18497,2022-01-05,,FedEx,Delivered
18498,18498,2023-12-16,,UPS,In Transit
18499,18499,2023-12-18,,DHL,Returned
18500,18500,2023-09-14,,UPS,Delivered
18501,18501,2022-10-08,,DHL,Delivered
18502,18502,2023-03-04,,FedEx,In Transit
18503,18503,2022-11-23,,USPS,Delivered
18504,18504,2023-05-07,,USPS,Returned
18505,18505,2023-04-26,,USPS,In Transit
18506,18506,2023-04-16,,UPS,Returned
18507,18507,2022-02-25,,FedEx,Returned
18508,18508,2023-03-22,,DHL,Returned
18509,18509,2022-03-31,,FedEx,Delivered
18510,18510,2022-05-27,,DHL,In Transit
18511,18511,2023-09-23,,USPS,In Transit
18512,18512,2023-06-12,,UPS,Returned
18513,18513,2023-05-29,,USPS,Returned
18514,18514,2023-09-15,,UPS,In Transit
18515,18515,2023-04-11,2023-08-28,FedEx,In Transit
18516,18516,2022-06-07,,FedEx,Returned
18517,18517,2023-07-14,,UPS,In Transit
18518,18518,2022-11-11,,FedEx,Returned
18519,18519,2022-06-09,,USPS,Returned
18520,18520,2023-02-14,,FedEx,Returned
18521,18521,2023-06-20,,UPS,Returned
18522,18522,2022-03-05,,DHL,Delivered
18523,18523,2023-09-07,,FedEx,In Transit
18524,18524,2022-05-21,,FedEx,In Transit
18525,18525,2023-06-10,,USPS,In Transit
18526,18526,2022-06-01,,UPS,Returned
18527,18527,2023-02-16,,USPS,Delivered
18528,18528,2023-12-06,,DHL,In Transit
18529,18529,2022-03-15,2023-01-10,DHL,Returned
18530,18530,2023-12-27,,FedEx,Returned
18531,18531,2023-10-23,,FedEx,Delivered
18532,18532,2023-01-23,,DHL,Delivered
18533,18533,2022-09-22,,FedEx,Returned
18534,18534,2022-05-04,,DHL,In Transit
18535,18535,2023-03-26,,USPS,Returned
18536,18536,2022-01-29,,USPS,Delivered
18537,18537,2022-01-03,,USPS,Returned
18538,18538,2022-12-17,,USPS,Returned
18539,18539,2022-07-21,,FedEx,Delivered
18540,18540,2023-05-21,,FedEx,Delivered
18541,18541,2022-03-19,,UPS,Returned
18542,18542,2023-10-24,,DHL,Delivered
18543,18543,2023-06-14,,DHL,In Transit
18544,18544,2023-03-12,,FedEx,In Transit
18545,18545,2022-02-05,,UPS,In Transit
18546,18546,2022-12-10,,USPS,Delivered
18547,18547,2023-02-02,,DHL,Returned
18548,18548,2023-02-13,,USPS,Returned
18549,18549,2023-07-11,2023-12-18,FedEx,Returned
18550,18550,2023-06-13,,FedEx,Returned
18551,18551,2022-01-12,,UPS,In Transit
18552,18552,2022-07-27,,USPS,Returned
18553,18553,2022-03-19,,DHL,Returned
18554,18554,2023-12-09,,DHL,Delivered
18555,18555,2023-10-20,,FedEx,Delivered
18556,18556,2023-02-17,,FedEx,Returned
18557,18557,2023-01-24,2023-04-18,USPS,In Transit
18558,18558,2022-11-10,,UPS,In Transit
18559,18559,2023-04-30,,USPS,In Transit
18560,18560,2023-08-16,2024-01-05,USPS,Delivered
18561,18561,2023-01-13,,DHL,In Transit
18562,18562,2023-10-15,,DHL,Delivered
18563,18563,2022-03-08,,UPS,In Transit
18564,18564,2022-05-29,,DHL,Delivered
18565,18565,2023-04-24,,UPS,Delivered
18566,18566,2023-08-21,,DHL,Delivered
18567,18567,2023-06-22,2023-04-30,UPS,Returned
18568,18568,2022-07-16,,UPS,Delivered
18569,18569,2022-05-08,,FedEx,Delivered
18570,18570,2022-06-29,,USPS,Delivered
18571,18571,2022-09-27,,USPS,In Transit
18572,18572,2022-05-18,,USPS,Delivered
18573,18573,2023-07-26,2024-01-19,DHL,Returned
18574,18574,2023-12-04,,FedEx,In Transit
18575,18575,2023-01-06,,UPS,In Transit
18576,18576,2022-09-02,,UPS,Returned
18577,18577,2023-01-19,,UPS,Delivered
18578,18578,2023-11-21,,DHL,Delivered
18579,18579,2023-12-05,,USPS,In Transit
18580,18580,2022-10-05,,FedEx,Returned
18581,18581,2022-03-28,,UPS,In Transit
18582,18582,2023-02-14,2023-02-22,DHL,In Transit
18583,18583,2022-01-20,,UPS,Delivered
18584,18584,2022-03-29,,UPS,Delivered
18585,18585,2023-08-15,,UPS,Returned
18586,18586,2023-09-12,,UPS,In Transit
18587,18587,2022-03-30,,FedEx,Returned
18588,18588,2023-09-25,,UPS,In Transit
18589,18589,2023-07-25,,UPS,Returned
18590,18590,2023-11-30,,FedEx,Returned
18591,18591,2022-09-26,,FedEx,Returned
18592,18592,2023-07-25,,UPS,Returned
18593,18593,2022-01-22,,FedEx,In Transit
18594,18594,2023-06-20,,USPS,Returned
18595,18595,2023-03-28,,FedEx,In Transit
18596,18596,2022-01-04,,USPS,Returned
18597,18597,2023-12-22,,FedEx,Delivered
18598,18598,2022-05-03,,FedEx,In Transit
18599,18599,2023-04-29,,UPS,In Transit
18600,18600,2022-01-03,,DHL,In Transit
18601,18601,2023-12-11,,DHL,Returned
18602,18602,2023-06-12,,UPS,In Transit
18603,18603,2023-12-04,,DHL,Returned
18604,18604,2023-02-15,,USPS,Returned
18605,18605,2023-05-14,,USPS,Delivered
18606,18606,2022-04-17,,FedEx,Delivered
18607,18607,2023-01-12,,DHL,Delivered
18608,18608,2022-06-25,,UPS,Returned
18609,18609,2022-02-11,,USPS,In Transit
18610,18610,2023-05-08,,DHL,In Transit
18611,18611,2023-04-25,,UPS,Delivered
18612,18612,2023-10-28,2023-04-03,DHL,In Transit
18613,18613,2022-04-17,,FedEx,Delivered
18614,18614,2022-02-27,,FedEx,Delivered
18615,18615,2023-04-29,,FedEx,In Transit
18616,18616,2022-10-21,2023-12-01,USPS,In Transit
18617,18617,2022-03-02,2023-01-26,DHL,Returned
18618,18618,2022-10-20,2023-02-12,USPS,In Transit
18619,18619,2022-08-21,,USPS,In Transit
18620,18620,2022-08-20,,DHL,Delivered
18621,18621,2023-03-12,2024-01-04,DHL,Returned
18622,18622,2023-07-17,,FedEx,In Transit
18623,18623,2023-08-17,,DHL,Returned
18624,18624,2023-01-18,,USPS,Returned
18625,18625,2023-03-31,,DHL,Delivered
18626,18626,2023-09-05,,USPS,Delivered
18627,18627,2023-01-25,,UPS,In Transit
18628,18628,2023-04-10,,FedEx,Delivered
18629,18629,2023-12-19,,DHL,Returned
18630,18630,2022-06-06,,USPS,Delivered
18631,18631,2023-10-27,,USPS,Delivered
18632,18632,2022-10-29,,UPS,Returned
18633,18633,2023-02-28,,UPS,Returned
18634,18634,2022-03-28,,UPS,Delivered
18635,18635,2023-11-18,2023-03-07,FedEx,Delivered
18636,18636,2022-02-25,,USPS,Delivered
18637,18637,2022-12-03,,UPS,Returned
18638,18638,2022-03-11,2023-11-21,USPS,Returned
18639,18639,2022-04-05,,FedEx,Delivered
18640,18640,2022-02-06,,UPS,In Transit
18641,18641,2023-08-09,,DHL,Returned
18642,18642,2022-01-02,,USPS,Delivered
18643,18643,2022-02-23,,FedEx,Returned
18644,18644,2023-11-25,,FedEx,Delivered
18645,18645,2023-04-27,,DHL,Delivered
18646,18646,2022-02-23,,USPS,Delivered
18647,18647,2022-04-20,,UPS,In Transit
18648,18648,2023-05-25,,FedEx,In Transit
18649,18649,2023-07-24,,FedEx,Returned
18650,18650,2023-01-07,,USPS,Returned
18651,18651,2022-01-30,,FedEx,In Transit
18652,18652,2022-07-01,,FedEx,Delivered
18653,18653,2022-01-14,,FedEx,In Transit
18654,18654,2023-01-18,,DHL,In Transit
18655,18655,2022-02-20,,FedEx,Delivered
18656,18656,2022-06-03,,FedEx,Returned
18657,18657,2022-12-24,,DHL,In Transit
18658,18658,2023-11-14,,UPS,Returned
18659,18659,2022-10-24,,FedEx,In Transit
18660,18660,2023-08-03,,DHL,In Transit
18661,18661,2023-05-01,2023-03-15,DHL,Returned
18662,18662,2022-06-18,,UPS,Returned
18663,18663,2023-12-05,,USPS,Delivered
18664,18664,2023-10-05,,FedEx,Delivered
18665,18665,2022-08-25,,FedEx,In Transit
18666,18666,2023-12-23,,UPS,In Transit
18667,18667,2023-12-02,,DHL,Delivered
18668,18668,2023-09-26,,USPS,Delivered
18669,18669,2022-06-30,2023-02-01,DHL,In Transit
18670,18670,2022-02-04,,DHL,Delivered
18671,18671,2022-03-26,,UPS,Returned
18672,18672,2022-01-14,2023-06-02,UPS,In Transit
18673,18673,2023-11-23,,USPS,In Transit
18674,18674,2022-06-27,,DHL,In Transit
18675,18675,2023-09-28,2023-08-02,FedEx,In Transit
18676,18676,2023-04-28,,FedEx,Returned
18677,18677,2023-01-10,,DHL,Delivered
18678,18678,2023-10-03,,FedEx,In Transit
18679,18679,2023-09-11,,DHL,In Transit
18680,18680,2023-05-01,,DHL,In Transit
18681,18681,2022-10-04,,USPS,In Transit
18682,18682,2023-10-27,,FedEx,Returned
18683,18683,2023-04-18,,USPS,Delivered
18684,18684,2023-11-23,,FedEx,Returned
18685,18685,2023-12-12,,UPS,In Transit
18686,18686,2023-11-02,,USPS,In Transit
18687,18687,2023-11-12,,FedEx,Returned
18688,18688,2022-12-09,,FedEx,In Transit
18689,18689,2023-10-19,,FedEx,Returned
18690,18690,2022-08-25,2024-01-08,FedEx,Returned
18691,18691,2023-09-07,,DHL,Delivered
18692,18692,2023-03-10,,USPS,Delivered
18693,18693,2022-11-27,,FedEx,Delivered
18694,18694,2023-09-03,,DHL,Delivered
18695,18695,2023-04-09,,USPS,Returned
18696,18696,2022-11-14,,DHL,In Transit
18697,18697,2022-09-19,,UPS,Returned
18698,18698,2022-06-22,,USPS,In Transit
18699,18699,2022-12-22,,DHL,Delivered
18700,18700,2022-06-05,2023-09-22,USPS,In Transit
18701,18701,2023-01-29,2023-02-10,FedEx,In Transit
18702,18702,2023-11-12,,UPS,Returned
18703,18703,2023-11-27,2024-01-20,UPS,Delivered
18704,18704,2023-11-29,2023-12-02,UPS,Returned
18705,18705,2023-09-24,2023-03-12,DHL,In Transit
18706,18706,2022-09-23,,DHL,In Transit
18707,18707,2023-11-18,,DHL,In Transit
18708,18708,2023-10-28,2023-07-16,UPS,Returned
18709,18709,2022-06-20,,USPS,Returned
18710,18710,2022-02-28,2023-05-29,USPS,Returned
18711,18711,2022-10-17,,DHL,Delivered
18712,18712,2022-03-28,,USPS,In Transit
18713,18713,2023-02-20,,DHL,Returned
18714,18714,2022-10-20,,USPS,Returned
18715,18715,2022-04-27,,USPS,Returned
18716,18716,2022-12-25,2024-01-28,UPS,Returned
18717,18717,2022-08-06,,USPS,Returned
18718,18718,2023-03-29,,UPS,Returned
18719,18719,2022-10-27,,FedEx,Returned
18720,18720,2022-02-11,,USPS,Delivered
18721,18721,2023-11-29,,USPS,Returned
18722,18722,2023-01-12,,UPS,Delivered
18723,18723,2022-04-07,,UPS,Delivered
18724,18724,2022-07-13,,UPS,In Transit
18725,18725,2022-09-03,,FedEx,In Transit
18726,18726,2023-04-16,2023-05-04,FedEx,Delivered
18727,18727,2023-09-21,,FedEx,Delivered
18728,18728,2022-08-25,,UPS,Returned
18729,18729,2023-04-01,,FedEx,Delivered
18730,18730,2023-03-11,,USPS,Returned
18731,18731,2023-02-10,,USPS,Returned
18732,18732,2023-08-12,,UPS,In Transit
18733,18733,2023-12-06,,DHL,Delivered
18734,18734,2023-09-16,,USPS,Returned
18735,18735,2023-04-05,,FedEx,Delivered
18736,18736,2023-01-25,,DHL,Returned
18737,18737,2023-07-02,,USPS,In Transit
18738,18738,2022-04-29,,USPS,Returned
18739,18739,2023-11-25,,USPS,In Transit
18740,18740,2023-01-22,,UPS,In Transit
18741,18741,2022-01-06,,DHL,In Transit
18742,18742,2023-06-28,,FedEx,In Transit
18743,18743,2022-11-25,,USPS,In Transit
18744,18744,2022-12-19,,FedEx,Delivered
18745,18745,2023-05-25,,UPS,Delivered
18746,18746,2022-04-02,,FedEx,Returned
18747,18747,2023-04-15,,DHL,In Transit
18748,18748,2022-11-06,,DHL,In Transit
18749,18749,2023-09-07,,FedEx,Delivered
18750,18750,2023-11-06,,FedEx,Delivered
18751,18751,2022-02-18,,UPS,In Transit
18752,18752,2023-01-08,,DHL,Delivered
18753,18753,2023-06-19,,USPS,Delivered
18754,18754,2022-11-03,2023-08-05,FedEx,In Transit
18755,18755,2023-09-24,,DHL,In Transit
18756,18756,2023-02-06,,UPS,In Transit
18757,18757,2023-06-14,,USPS,Returned
18758,18758,2023-06-07,,DHL,In Transit
18759,18759,2022-03-23,,UPS,Returned
18760,18760,2022-10-10,,USPS,Delivered
18761,18761,2022-10-08,,DHL,In Transit
18762,18762,2023-08-27,2023-03-11,UPS,Delivered
18763,18763,2023-09-20,,FedEx,Delivered
18764,18764,2022-02-06,,FedEx,Returned
18765,18765,2023-06-13,,UPS,In Transit
18766,18766,2022-03-02,,USPS,Returned
18767,18767,2022-08-06,,DHL,Delivered
18768,18768,2022-12-13,,USPS,Returned
18769,18769,2023-06-01,,DHL,In Transit
18770,18770,2023-02-16,,DHL,In Transit
18771,18771,2022-06-26,,USPS,Delivered
18772,18772,2022-10-19,,FedEx,In Transit
18773,18773,2022-02-17,2023-10-06,FedEx,Returned
18774,18774,2023-11-23,,DHL,Returned
18775,18775,2023-01-01,,FedEx,Delivered
18776,18776,2023-04-01,,FedEx,Delivered
18777,18777,2022-09-20,,FedEx,Returned
18778,18778,2022-09-30,,USPS,Delivered
18779,18779,2022-12-06,,UPS,Returned
