order_id,order_date,customer_id,seller_id,order_status
19290,2022-07-12,714,10,Pending
19291,2023-09-20,84,53,Pending
19292,2022-05-23,956,46,Completed
19293,2023-12-06,376,19,Pending
19294,2022-10-30,1077,53,Pending
19295,2022-07-14,586,4,Pending
19296,2023-12-05,100,46,Returned
19297,2023-12-04,129,38,Completed
19298,2023-01-06,918,12,Pending
19299,2023-12-31,219,31,Pending
19300,2023-07-10,477,2,Completed
19301,2023-07-21,22,49,Cancelled
19302,2022-11-25,560,1,Pending
19303,2022-07-29,629,17,Returned
19304,2023-04-19,1019,25,Returned
19305,2023-08-19,339,5,Cancelled
19306,2023-06-17,179,48,Pending
19307,2022-06-27,421,14,Completed
19308,2022-05-01,1007,52,Cancelled
19309,2022-10-26,49,10,Returned
19310,2023-10-16,767,21,Returned
19311,2022-09-10,30,25,Completed
19312,2022-07-30,85,35,Cancelled
19313,2023-09-05,789,3,Completed
19314,2023-10-11,329,18,Cancelled
19315,2022-12-12,610,55,Cancelled
19316,2022-07-07,434,50,Cancelled
19317,2023-10-26,588,36,Pending
19318,2023-05-24,690,39,Returned
19319,2023-01-19,425,33,Returned
19320,2022-09-09,770,48,Returned
19321,2023-02-06,512,17,Cancelled
19322,2023-05-11,1012,40,Cancelled
19323,2022-10-05,564,6,Pending
19324,2023-08-05,303,34,Returned
19325,2023-04-16,99,26,Returned
19326,2023-07-05,557,42,Pending
19327,2022-12-16,42,31,Returned
19328,2022-05-30,991,49,Completed
19329,2022-09-18,468,51,Completed
19330,2023-09-13,440,28,Pending
19331,2022-03-15,327,36,Returned
19332,2022-09-16,569,13,Pending
19333,2022-05-08,33,21,Pending
19334,2023-01-21,412,26,Pending
19335,2023-07-18,812,51,Returned
19336,2023-02-07,508,31,Pending
19337,2022-01-04,56,16,Returned
19338,2022-03-10,546,31,Completed
19339,2022-07-13,196,13,Pending
19340,2022-09-18,413,30,Pending
19341,2023-05-22,637,32,Returned
19342,2023-04-11,1103,5,Completed
19343,2023-07-18,1107,12,Returned
19344,2023-08-21,742,39,Cancelled
19345,2022-10-11,137,41,Returned
19346,2023-06-08,539,37,Completed
19347,2023-08-05,689,4,Completed
19348,2023-03-07,719,42,Pending
19349,2022-07-23,933,48,Returned
19350,2022-09-30,306,43,Returned
19351,2022-02-22,388,29,Cancelled
19352,2023-03-14,725,41,Completed
19353,2023-10-06,915,5,Returned
19354,2023-05-17,549,11,Cancelled
19355,2023-09-02,506,30,Returned
19356,2022-04-21,388,9,Completed
19357,2023-05-03,293,49,Pending
19358,2023-03-24,179,28,Returned
19359,2023-02-01,672,22,Completed
19360,2022-11-17,80,11,Completed
19361,2022-05-03,1038,21,Completed
19362,2022-05-24,1078,6,Cancelled
19363,2022-07-05,447,26,Cancelled
19364,2022-05-06,766,16,Pending
19365,2023-01-06,1089,51,Returned
19366,2022-02-25,503,14,Cancelled
19367,2022-02-12,570,35,Cancelled
19368,2022-03-13,96,42,Cancelled
19369,2022-10-12,585,53,Returned
19370,2022-04-21,248,55,Pending
19371,2023-07-16,127,36,Pending
19372,2023-07-03,499,22,Pending
19373,2022-10-02,46,53,Returned
19374,2022-05-11,982,2,Returned
19375,2022-04-09,268,13,Pending
19376,2023-12-05,94,11,Completed
19377,2023-03-10,736,12,Returned
19378,2022-07-29,612,33,Returned
19379,2022-02-10,71,22,Pending
19380,2023-11-08,593,53,Pending
19381,2023-08-04,449,9,Completed
19382,2022-03-03,620,44,Completed
19383,2022-01-11,614,7,Cancelled
19384,2022-04-25,91,17,Cancelled
19385,2022-12-12,877,10,Pending
19386,2023-10-02,528,38,Cancelled
19387,2022-10-11,775,39,Returned
19388,2022-10-19,672,51,Completed
19389,2023-03-17,765,46,Cancelled
19390,2022-09-04,1113,25,Cancelled
19391,2022-08-25,361,27,Pending
19392,2022-08-14,378,30,Completed
19393,2023-09-26,345,30,Completed
19394,2023-09-11,798,43,Cancelled
19395,2023-08-08,455,34,Returned
19396,2022-10-01,908,33,Returned
19397,2023-07-20,67,32,Returned
19398,2022-12-29,987,42,Returned
19399,2022-08-31,979,12,Returned
19400,2022-06-05,43,41,Cancelled
19401,2022-01-24,229,23,Returned
19402,2023-07-21,234,29,Cancelled
19403,2023-08-22,497,43,Pending
19404,2022-11-21,848,1,Cancelled
19405,2022-08-14,1056,20,Returned
19406,2022-06-25,113,10,Cancelled
19407,2023-01-28,973,19,Returned
19408,2022-07-28,459,23,Pending
19409,2023-07-09,6,21,Returned
19410,2023-09-24,992,43,Completed
19411,2022-01-18,494,35,Pending
19412,2022-06-14,71,48,Cancelled
19413,2022-04-04,939,32,Cancelled
19414,2023-08-08,674,54,Returned
19415,2023-09-21,1057,10,Completed
19416,2022-10-04,143,2,Pending
19417,2023-05-13,736,51,Cancelled
19418,2022-05-08,726,36,Returned
19419,2022-04-08,217,48,Completed
19420,2022-09-10,434,6,Cancelled
19421,2023-02-21,834,43,Returned
19422,2022-08-15,1078,17,Returned
19423,2022-09-05,720,15,Completed
19424,2023-04-16,942,54,Cancelled
19425,2023-09-17,907,36,Returned
19426,2022-06-19,995,24,Cancelled
19427,2022-06-27,55,40,Completed
19428,2022-08-14,1059,29,Completed
19429,2022-10-14,861,50,Cancelled
19430,2022-04-20,1007,14,Completed
19431,2022-01-04,566,2,Returned
19432,2022-09-02,771,48,Cancelled
19433,2023-11-19,878,22,Returned
19434,2022-11-12,824,47,Cancelled
19435,2023-03-22,514,53,Pending
19436,2023-08-17,862,6,Returned
19437,2023-09-07,422,9,Returned
19438,2023-01-31,517,12,Cancelled
19439,2023-04-02,705,42,Cancelled
19440,2022-08-07,809,39,Returned
19441,2022-08-26,44,5,Completed
19442,2022-04-13,858,55,Returned
19443,2022-03-25,801,40,Pending
19444,2023-02-23,219,44,Completed
19445,2023-12-31,568,1,Completed
19446,2023-03-31,908,10,Cancelled
19447,2023-03-30,258,11,Cancelled
19448,2022-06-03,961,27,Returned
19449,2023-01-29,893,23,Returned
19450,2023-09-22,289,20,Cancelled
19451,2023-01-25,972,5,Returned
19452,2022-01-24,103,13,Completed
19453,2023-07-09,804,50,Returned
19454,2022-10-06,1108,10,Completed
19455,2022-07-30,1050,53,Cancelled
19456,2023-11-21,302,49,Returned
19457,2023-05-19,1079,51,Completed
19458,2023-03-24,56,36,Pending
19459,2023-06-21,1015,41,Pending
19460,2022-12-17,374,50,Pending
19461,2022-11-26,831,16,Completed
19462,2022-01-22,920,7,Returned
19463,2023-05-27,457,32,Pending
19464,2023-06-04,132,25,Cancelled
19465,2023-09-23,493,44,Cancelled
19466,2023-02-02,110,26,Cancelled
19467,2023-03-29,582,36,Pending
19468,2023-09-14,796,53,Pending
19469,2022-07-30,810,28,Returned
19470,2023-01-17,886,44,Completed
19471,2022-05-28,773,12,Cancelled
19472,2023-12-22,937,26,Returned
19473,2022-03-21,573,4,Completed
19474,2023-09-08,809,44,Pending
19475,2023-12-17,879,23,Completed
19476,2023-12-01,1033,40,Cancelled
19477,2023-01-22,413,24,Completed
19478,2022-06-22,830,31,Completed
19479,2023-02-18,566,30,Pending
19480,2022-08-01,104,3,Pending
19481,2022-08-12,677,16,Returned
19482,2022-11-18,945,34,Pending
19483,2022-12-28,270,38,Pending
19484,2023-02-19,466,28,Cancelled
19485,2022-10-08,801,49,Cancelled
19486,2022-09-12,1116,44,Completed
19487,2022-10-25,1005,41,Cancelled
19488,2022-08-25,1111,48,Returned
19489,2023-01-24,234,7,Returned
19490,2023-09-07,913,8,Completed
19491,2023-04-26,1056,7,Returned
19492,2022-01-25,357,53,Returned
19493,2023-12-04,964,37,Pending
19494,2023-07-31,94,55,Completed
19495,2022-09-07,244,7,Returned
19496,2023-10-23,58,50,Completed
19497,2023-12-16,965,18,Returned
19498,2022-03-08,320,48,Cancelled
19499,2023-04-09,1043,39,Completed
19500,2022-01-23,357,21,Cancelled
19501,2023-02-03,117,34,Completed
19502,2023-08-09,296,49,Cancelled
19503,2022-12-20,525,27,Pending
19504,2023-01-04,401,8,Cancelled
19505,2023-01-26,739,34,Returned
19506,2022-01-21,529,18,Pending
19507,2023-05-18,557,51,Cancelled
19508,2023-03-23,550,52,Pending
19509,2023-04-02,360,41,Pending
19510,2023-03-11,64,12,Returned
19511,2022-04-02,765,22,Cancelled
19512,2023-03-24,774,51,Pending
19513,2022-09-19,624,40,Returned
19514,2022-12-23,102,22,Completed
19515,2022-08-23,561,8,Completed
19516,2022-10-03,1047,42,Pending
19517,2023-01-11,844,28,Pending
19518,2022-09-24,1088,50,Pending
19519,2023-05-06,839,47,Returned
19520,2022-06-11,681,32,Returned
19521,2022-06-22,645,11,Cancelled
19522,2022-08-13,399,21,Completed
19523,2023-08-23,405,26,Pending
19524,2023-10-23,826,14,Pending
19525,2023-06-14,647,15,Returned
19526,2023-09-06,35,14,Returned
19527,2023-06-28,420,12,Cancelled
19528,2022-07-20,377,36,Completed
19529,2022-02-07,220,3,Pending
19530,2023-01-26,697,44,Returned
19531,2023-01-09,342,7,Completed
19532,2022-02-19,753,39,Cancelled
19533,2022-08-23,416,54,Completed
19534,2022-04-03,938,51,Pending
19535,2023-12-26,1007,46,Returned
19536,2022-06-12,680,1,Pending
19537,2022-04-05,748,39,Completed
19538,2023-09-23,806,25,Returned
19539,2023-12-14,312,31,Cancelled
19540,2023-07-21,55,22,Cancelled
19541,2022-02-21,694,10,Returned
19542,2022-09-14,534,18,Cancelled
19543,2022-03-23,105,13,Cancelled
19544,2023-06-22,294,8,Returned
19545,2022-09-19,880,9,Pending
19546,2023-04-09,551,15,Completed
19547,2022-06-02,911,8,Pending
19548,2022-10-28,375,33,Completed
19549,2022-05-26,450,35,Completed
19550,2023-03-23,1084,19,Returned
19551,2022-10-13,812,30,Cancelled
19552,2022-07-10,390,9,Cancelled
19553,2022-08-23,667,19,Completed
19554,2023-02-24,141,47,Completed
19555,2022-11-16,874,46,Returned
19556,2022-06-20,843,26,Completed
19557,2023-06-18,597,1,Pending
19558,2022-03-10,952,3,Completed
19559,2022-08-26,552,34,Pending
19560,2022-04-05,1120,25,Returned
19561,2023-09-28,373,30,Completed
19562,2022-02-23,648,1,Cancelled
19563,2023-08-10,1097,18,Returned
19564,2023-11-02,333,33,Completed
19565,2022-06-30,393,9,Completed
19566,2022-10-23,395,7,Pending
19567,2023-07-16,35,30,Completed
19568,2023-04-27,157,13,Pending
19569,2023-03-10,904,17,Pending
19570,2022-06-21,967,13,Cancelled
19571,2022-08-30,396,13,Cancelled
19572,2022-01-18,207,42,Cancelled
19573,2022-07-20,621,38,Returned
19574,2023-09-10,805,37,Cancelled
19575,2023-12-31,462,10,Pending
19576,2022-03-20,252,14,Completed
19577,2022-03-10,867,43,Pending
19578,2022-04-14,209,5,Cancelled
19579,2022-10-03,955,36,Completed
19580,2022-07-03,539,35,Pending
19581,2023-07-01,835,46,Completed
19582,2022-05-08,503,45,Pending
19583,2023-04-19,956,23,Completed
19584,2023-07-21,514,5,Completed
19585,2023-01-13,580,44,Cancelled
19586,2022-07-03,840,28,Returned
19587,2022-06-06,986,23,Cancelled
19588,2023-07-01,83,42,Completed
19589,2022-07-11,1066,34,Completed
19590,2022-09-09,156,31,Cancelled
19591,2022-01-09,453,7,Pending
19592,2022-11-30,617,7,Completed
19593,2022-06-25,624,4,Pending
19594,2022-10-06,507,44,Cancelled
19595,2023-06-10,622,32,Returned
19596,2022-01-22,1097,28,Returned
19597,2023-05-28,293,4,Completed
19598,2023-06-01,655,39,Pending
19599,2022-02-28,937,52,Cancelled
19600,2023-02-08,757,45,Completed
19601,2022-05-19,996,8,Returned
19602,2022-06-21,667,14,Returned
19603,2022-02-19,60,30,Pending
19604,2023-04-26,327,3,Completed
19605,2022-06-09,799,2,Pending
19606,2022-05-16,785,10,Pending
19607,2022-09-05,767,6,Completed
19608,2023-09-16,519,55,Cancelled
19609,2023-01-12,638,7,Returned
19610,2023-08-11,83,16,Completed
19611,2022-10-13,28,6,Returned
19612,2023-04-19,266,16,Cancelled
19613,2022-09-09,397,27,Returned
19614,2023-04-11,962,12,Returned
19615,2022-06-29,763,22,Pending
19616,2023-12-29,980,15,Pending
19617,2022-04-23,811,22,Pending
19618,2022-09-12,581,35,Cancelled
19619,2022-06-15,611,48,Pending
19620,2023-10-18,193,50,Returned
19621,2023-09-13,227,15,Returned
19622,2022-02-13,451,23,Returned
19623,2022-03-10,932,38,Completed
19624,2023-01-22,655,49,Returned
19625,2022-05-20,203,2,Pending
19626,2022-01-01,402,2,Cancelled
19627,2022-10-22,472,49,Cancelled
19628,2023-04-17,890,19,Returned
19629,2023-06-26,179,5,Returned
19630,2023-05-17,1042,4,Completed
19631,2023-11-25,463,28,Returned
19632,2023-02-09,835,18,Returned
19633,2023-07-18,609,40,Returned
19634,2023-07-09,926,41,Completed
19635,2023-02-18,936,55,Cancelled
19636,2023-06-22,300,50,Returned
19637,2023-04-23,351,31,Cancelled
19638,2023-10-25,187,22,Completed
19639,2023-06-17,623,11,Completed
19640,2022-12-29,71,48,Returned
19641,2023-09-13,309,16,Completed
19642,2023-08-15,177,4,Completed
19643,2023-02-19,427,21,Cancelled
19644,2022-09-15,740,41,Pending
19645,2023-06-21,531,45,Cancelled
19646,2023-02-22,418,25,Returned
19647,2022-06-20,248,20,Completed
19648,2023-05-31,209,8,Returned
19649,2023-05-27,216,43,Cancelled
19650,2022-05-10,713,53,Completed
19651,2022-02-07,438,9,Returned
19652,2022-07-31,311,18,Returned
19653,2022-03-17,383,31,Cancelled
19654,2023-09-07,981,52,Returned
19655,2023-01-12,121,35,Completed
19656,2022-11-02,407,55,Returned
19657,2022-04-29,245,30,Completed
19658,2023-09-11,66,18,Returned
19659,2023-02-27,942,19,Cancelled
19660,2023-01-27,228,41,Completed
19661,2023-01-20,882,24,Returned
19662,2022-11-03,137,50,Pending
19663,2023-01-18,194,22,Completed
19664,2022-01-25,706,48,Completed
19665,2022-11-19,658,14,Completed
19666,2023-05-14,657,19,Pending
19667,2022-07-23,930,29,Cancelled
19668,2022-01-17,556,22,Returned
19669,2022-08-09,958,30,Pending
19670,2023-03-22,1040,15,Returned
19671,2023-10-16,1102,21,Pending
19672,2022-05-31,52,26,Pending
19673,2023-04-06,514,36,Returned
19674,2023-08-28,744,12,Returned
19675,2022-05-24,1085,7,Returned
19676,2023-10-27,692,11,Cancelled
19677,2022-11-06,543,39,Completed
19678,2023-02-10,410,20,Pending
19679,2022-09-08,155,35,Completed
19680,2022-05-26,633,4,Returned
19681,2022-01-17,51,2,Returned
19682,2022-08-21,1024,20,Pending
19683,2023-03-26,994,47,Pending
19684,2022-09-16,1119,20,Pending
19685,2023-05-14,524,12,Pending
19686,2023-02-13,355,53,Pending
19687,2023-04-23,1069,17,Returned
19688,2023-12-31,802,18,Pending
19689,2023-04-22,840,40,Cancelled
19690,2023-01-16,256,24,Completed
19691,2022-07-29,248,8,Completed
19692,2023-04-20,533,37,Cancelled
19693,2022-05-14,41,41,Pending
19694,2023-03-02,790,30,Returned
19695,2022-02-22,195,20,Returned
19696,2022-09-09,1095,52,Cancelled
19697,2022-05-30,308,23,Cancelled
19698,2023-10-18,76,37,Cancelled
19699,2022-04-14,787,10,Completed
19700,2022-10-30,795,33,Cancelled
19701,2023-01-19,230,24,Returned
19702,2022-02-24,85,36,Pending
19703,2022-12-25,397,16,Returned
19704,2023-04-22,215,50,Cancelled
19705,2023-01-31,1025,28,Returned
19706,2023-11-01,377,12,Completed
19707,2023-03-20,412,20,Returned
19708,2022-03-21,800,47,Completed
19709,2023-09-05,410,18,Pending
19710,2022-10-29,216,37,Cancelled
19711,2022-12-30,752,26,Pending
19712,2023-06-09,349,46,Cancelled
19713,2023-07-19,831,7,Pending
19714,2023-05-04,654,43,Pending
19715,2022-02-11,1022,47,Pending
19716,2023-05-06,1065,21,Completed
19717,2022-03-11,3,43,Completed
19718,2022-12-27,1118,32,Returned
19719,2022-12-06,1083,7,Returned
19720,2022-07-18,740,53,Returned
19721,2022-11-14,407,23,Cancelled
19722,2023-06-03,18,20,Completed
19723,2022-06-19,751,20,Pending
19724,2022-01-12,586,32,Returned
19725,2022-04-14,888,26,Completed
19726,2022-05-30,332,36,Completed
19727,2023-12-30,1013,24,Cancelled
19728,2023-07-30,169,1,Pending
19729,2022-10-04,776,53,Completed
19730,2022-03-03,849,28,Completed
19731,2022-01-26,941,26,Returned
19732,2023-06-06,206,34,Cancelled
19733,2022-08-12,521,26,Cancelled
19734,2023-10-08,1018,36,Pending
19735,2023-06-18,304,5,Cancelled
19736,2023-01-16,115,2,Pending
19737,2022-01-25,664,32,Pending
19738,2023-04-05,87,34,Returned
19739,2023-02-18,1119,50,Returned
19740,2022-12-09,743,30,Completed
19741,2023-09-20,428,24,Returned
19742,2023-04-17,450,28,Completed
19743,2022-12-22,786,46,Completed
19744,2023-09-29,715,3,Completed
19745,2022-12-01,2,53,Completed
19746,2022-10-19,1102,50,Pending
19747,2023-01-12,743,54,Completed
19748,2022-02-22,110,10,Completed
19749,2023-06-14,679,6,Completed
19750,2023-08-23,371,34,Pending
19751,2022-05-07,890,31,Cancelled
19752,2023-03-25,599,52,Cancelled
19753,2023-05-15,1046,43,Completed
19754,2023-03-20,722,50,Cancelled
19755,2023-06-11,305,46,Returned
19756,2022-02-07,924,52,Returned
19757,2023-11-14,836,13,Returned
19758,2023-07-16,446,39,Returned
19759,2023-08-03,932,53,Pending
19760,2023-06-03,278,20,Completed
19761,2022-03-10,377,32,Pending
19762,2022-06-07,232,10,Pending
19763,2023-01-22,592,26,Completed
19764,2022-12-05,426,19,Pending
19765,2023-11-08,1079,29,Completed
19766,2023-03-27,441,13,Pending
19767,2023-10-13,34,54,Cancelled
19768,2022-10-01,329,34,Cancelled
19769,2022-05-28,845,20,Returned
19770,2022-05-26,454,44,Cancelled
19771,2022-07-21,764,40,Returned
19772,2022-04-06,523,18,Returned
19773,2023-09-24,482,34,Returned
19774,2023-01-29,317,48,Pending
19775,2022-10-10,122,8,Completed
19776,2023-02-08,581,16,Cancelled
19777,2022-08-14,487,40,Completed
19778,2022-02-12,1036,23,Cancelled
19779,2022-02-15,125,32,Cancelled
19780,2022-11-07,659,13,Pending
19781,2022-01-13,1101,26,Cancelled
19782,2022-05-17,580,38,Completed
19783,2022-07-19,718,1,Completed
19784,2023-03-05,770,2,Cancelled
19785,2023-08-06,904,39,Completed
19786,2022-07-18,406,13,Returned
19787,2023-03-04,277,27,Completed
19788,2022-06-05,925,4,Returned
19789,2023-03-14,854,41,Returned
19790,2023-07-15,507,51,Completed
19791,2023-08-05,237,20,Returned
19792,2022-09-19,994,3,Completed
19793,2022-08-04,752,23,Completed
19794,2022-01-01,506,2,Cancelled
19795,2022-03-09,165,16,Completed
19796,2022-06-17,846,10,Completed
19797,2022-02-08,728,28,Cancelled
19798,2022-09-29,376,44,Pending
19799,2023-05-10,1036,18,Completed
19800,2022-03-09,83,2,Pending
19801,2022-08-13,431,14,Pending
19802,2023-04-25,478,44,Cancelled
19803,2022-06-19,783,20,Pending
19804,2023-11-20,369,40,Pending
19805,2023-05-21,955,23,Returned
19806,2022-04-27,141,54,Pending
19807,2022-03-23,720,7,Cancelled
19808,2023-11-17,1016,45,Completed
19809,2023-04-16,288,47,Returned
19810,2022-12-17,355,14,Cancelled
19811,2023-09-24,343,37,Cancelled
19812,2023-01-17,149,8,Returned
19813,2023-04-26,210,50,Returned
19814,2022-09-22,654,5,Cancelled
19815,2023-08-14,976,23,Completed
19816,2023-07-26,536,41,Pending
19817,2023-07-16,1073,10,Completed
19818,2022-12-05,331,49,Pending
19819,2023-10-09,365,27,Completed
19820,2023-11-12,11,35,Returned
19821,2022-12-01,509,1,Returned
19822,2023-06-24,580,7,Returned
19823,2022-06-09,1114,47,Cancelled
19824,2023-11-15,622,51,Cancelled
19825,2023-11-30,901,8,Pending
19826,2023-08-27,718,11,Returned
19827,2023-06-17,1056,34,Cancelled
19828,2023-11-30,327,52,Cancelled
19829,2022-10-13,74,28,Returned
19830,2023-09-01,251,34,Completed
19831,2022-09-09,450,43,Returned
19832,2022-08-20,906,20,Pending
19833,2022-01-23,355,28,Returned
19834,2023-03-21,533,49,Completed
19835,2023-05-10,296,42,Completed
19836,2022-10-06,298,37,Returned
19837,2022-12-03,302,3,Cancelled
19838,2023-06-06,512,9,Completed
19839,2022-11-04,585,52,Pending
19840,2023-05-26,374,22,Cancelled
19841,2023-02-19,1118,25,Pending
19842,2022-02-22,132,2,Pending
19843,2023-08-29,910,23,Pending
19844,2022-11-04,53,51,Pending
19845,2022-09-21,229,17,Completed
19846,2022-04-20,640,25,Cancelled
19847,2022-06-01,797,12,Returned
19848,2023-07-23,791,27,Completed
19849,2022-08-17,495,20,Cancelled
19850,2022-08-13,853,9,Returned
19851,2022-09-12,671,23,Returned
19852,2023-04-21,1095,36,Completed
19853,2022-06-06,189,28,Cancelled
19854,2022-04-11,663,50,Pending
19855,2023-12-16,8,48,Pending
19856,2023-07-10,332,29,Returned
19857,2023-06-02,1040,53,Completed
19858,2023-01-07,666,42,Completed
19859,2023-02-27,669,54,Pending
19860,2023-02-14,1117,32,Completed
19861,2023-03-06,161,12,Completed
19862,2023-08-04,351,30,Cancelled
19863,2022-12-06,317,11,Cancelled
19864,2022-11-03,937,37,Returned
19865,2022-03-25,18,20,Cancelled
19866,2022-09-06,486,11,Completed
19867,2022-06-16,367,48,Pending
19868,2023-10-01,351,47,Pending
19869,2023-05-08,528,38,Pending
19870,2023-11-10,872,45,Returned
19871,2022-03-09,933,16,Pending
19872,2022-11-18,270,35,Cancelled
19873,2022-02-28,871,50,Cancelled
19874,2023-03-23,1092,1,Completed
19875,2023-02-20,1054,25,Returned
19876,2023-03-19,316,49,Pending
19877,2022-06-07,737,27,Completed
19878,2023-03-01,164,52,Pending
19879,2023-04-30,926,32,Pending
19880,2022-02-01,320,6,Completed
19881,2022-12-08,1038,41,Cancelled
19882,2023-01-15,279,36,Completed
19883,2022-05-02,432,39,Returned
19884,2022-11-12,668,23,Completed
19885,2022-08-30,634,29,Pending
19886,2023-05-14,522,30,Cancelled
19887,2023-05-19,964,22,Completed
19888,2023-02-10,358,11,Cancelled
19889,2023-08-26,1037,26,Cancelled
19890,2022-08-08,725,23,Cancelled
19891,2023-02-20,673,3,Cancelled
19892,2023-03-17,232,48,Pending
19893,2022-08-29,471,6,Pending
19894,2022-10-21,639,7,Pending
19895,2022-09-07,560,44,Pending
19896,2023-09-18,573,39,Pending
19897,2022-06-18,602,54,Returned
19898,2022-12-11,255,51,Returned
19899,2022-06-13,602,22,Completed
19900,2023-09-05,280,48,Cancelled
19901,2022-12-01,117,50,Returned
19902,2023-08-31,610,42,Pending
19903,2023-01-21,852,33,Cancelled
19904,2022-03-26,298,40,Pending
19905,2022-04-14,916,3,Pending
19906,2022-03-26,518,30,Completed
19907,2022-03-26,378,48,Cancelled
19908,2022-01-09,426,24,Pending
19909,2022-06-03,537,3,Pending
19910,2023-07-08,553,2,Completed
19911,2023-03-15,169,44,Cancelled
19912,2023-05-20,515,40,Returned
19913,2022-04-05,430,19,Cancelled
19914,2023-12-16,569,24,Pending
19915,2023-10-26,83,50,Returned
19916,2022-06-05,330,20,Completed
19917,2022-02-22,691,47,Completed
19918,2022-01-03,457,49,Pending
19919,2023-04-28,353,50,Cancelled
19920,2022-07-01,344,31,Pending
19921,2022-02-03,1118,50,Cancelled
19922,2022-05-17,762,41,Completed
19923,2022-10-26,198,31,Pending
19924,2023-01-11,79,37,Pending
19925,2023-11-27,678,43,Returned
19926,2023-12-04,551,29,Pending
19927,2023-12-18,820,4,Cancelled
19928,2023-01-01,214,10,Returned
19929,2023-11-14,669,36,Cancelled
19930,2023-08-09,989,55,Returned
19931,2022-03-31,894,35,Completed
19932,2022-02-11,159,48,Cancelled
19933,2022-06-19,739,21,Cancelled
19934,2022-11-14,557,43,Pending
19935,2022-12-05,201,41,Completed
19936,2022-04-13,22,1,Returned
19937,2022-02-09,785,42,Returned
19938,2023-08-20,7,12,Completed
19939,2022-03-26,804,24,Pending
19940,2022-02-10,768,2,Cancelled
19941,2023-09-22,579,47,Cancelled
19942,2022-01-01,1101,20,Pending
19943,2022-07-16,489,16,Returned
19944,2022-06-24,926,34,Pending
19945,2023-02-05,87,13,Cancelled
19946,2023-05-18,222,18,Completed
19947,2022-04-21,413,29,Returned
19948,2022-10-01,584,54,Pending
19949,2023-08-31,202,51,Cancelled
19950,2022-10-26,571,43,Returned
19951,2023-09-23,221,14,Pending
19952,2023-06-23,157,30,Completed
19953,2022-03-15,129,35,Returned
19954,2023-09-20,877,9,Completed
19955,2022-10-19,270,37,Cancelled
19956,2022-05-22,163,46,Returned
19957,2022-03-08,955,39,Completed
19958,2023-04-19,24,12,Pending
19959,2023-09-13,497,21,Completed
19960,2022-09-24,193,18,Cancelled
19961,2022-06-11,878,11,Pending
19962,2023-10-21,390,27,Completed
19963,2023-12-18,497,24,Returned
19964,2023-06-12,964,41,Completed
19965,2022-04-09,806,43,Returned
19966,2023-05-24,129,50,Returned
19967,2023-09-14,1021,34,Completed
19968,2022-08-18,553,20,Cancelled
19969,2023-12-07,1060,13,Returned
19970,2022-10-18,361,47,Cancelled
19971,2022-02-02,765,8,Returned
19972,2023-02-07,287,37,Returned
19973,2022-12-13,768,5,Completed
19974,2023-11-12,925,7,Returned
19975,2022-06-16,369,44,Pending
19976,2023-12-13,899,52,Completed
19977,2023-04-30,1085,12,Pending
19978,2023-04-09,262,41,Pending
19979,2023-01-03,788,4,Returned
19980,2023-06-06,111,40,Cancelled
19981,2022-11-10,942,19,Completed
19982,2022-10-28,141,54,Cancelled
19983,2023-11-01,745,1,Completed
19984,2023-12-24,535,55,Pending
19985,2023-02-15,79,43,Returned
19986,2023-03-05,1055,55,Returned
19987,2022-08-29,509,13,Returned
19988,2022-11-13,971,50,Cancelled
19989,2023-11-14,66,53,Returned
19990,2022-12-01,287,52,Returned
19991,2022-08-04,123,42,Cancelled
19992,2022-09-04,555,45,Cancelled
19993,2023-04-18,1004,25,Returned
19994,2022-06-02,4,44,Returned
19995,2023-12-22,412,45,Pending
19996,2022-06-08,250,34,Returned
19997,2022-02-07,453,35,Cancelled
19998,2022-03-23,158,17,Completed
19999,2022-03-02,837,26,Returned
20000,2023-08-25,1014,21,Completed
20001,2022-05-01,1053,51,Returned
20002,2022-06-01,978,12,Returned
20003,2022-04-21,335,16,Pending
20004,2023-04-05,153,52,Returned
20005,2022-05-10,749,20,Cancelled
20006,2022-06-02,834,54,Returned
20007,2022-03-17,808,10,Completed
20008,2022-10-17,758,23,Returned
20009,2022-12-07,1056,55,Cancelled
20010,2023-12-06,532,47,Returned
20011,2022-11-24,53,30,Completed
20012,2023-08-17,718,8,Returned
20013,2022-09-02,345,51,Pending
20014,2023-05-09,1106,5,Returned
20015,2023-03-22,1,12,Completed
20016,2023-02-24,167,42,Completed
20017,2022-05-06,317,54,Completed
20018,2023-10-22,965,14,Pending
20019,2023-11-16,898,54,Returned
20020,2023-11-19,273,12,Completed
20021,2023-07-20,373,24,Pending
20022,2023-08-25,900,45,Pending
20023,2022-11-06,201,53,Completed
20024,2023-12-28,140,53,Cancelled
20025,2022-08-03,306,17,Returned
20026,2023-04-30,1085,1,Completed
20027,2023-11-03,360,54,Returned
20028,2022-02-04,307,42,Pending
20029,2023-01-08,333,37,Returned
20030,2022-06-10,1107,11,Cancelled
20031,2023-02-05,334,42,Returned
20032,2022-07-16,517,6,Completed
20033,2022-12-20,731,15,Completed
20034,2022-03-09,924,41,Completed
20035,2022-02-20,766,40,Returned
20036,2022-02-02,785,23,Completed
20037,2022-09-16,21,23,Returned
20038,2023-02-03,879,38,Returned
20039,2022-07-11,177,38,Completed
20040,2023-05-25,22,49,Cancelled
20041,2023-04-20,837,12,Completed
20042,2023-11-06,960,7,Pending
